District,Taluka,Year,NDVI,Red,Green,Blue,GLCM_Contrast,GLCM_Homogeneity,GLCM_Energy,Green/Red_Ratio,Cluster
Nagpur District,Kuhi,2016,-0.0474,118.59,105.87,85.43,689.037,0.1044,0.0147,0.8927,2
Nagpur District,Kuhi,2017,-0.0216,119.75,111.32,101.07,929.822,0.0743,0.0113,0.9296,2
Nagpur District,Kuhi,2018,0.0604,79.83,87.91,82.59,610.5585,0.1114,0.0148,1.1012,0
Nagpur District,Kuhi,2019,-0.0237,105.87,97.87,85.6,739.9515,0.1003,0.0145,0.9244,1
Nagpur District,Kuhi,2020,-0.1263,105.3,81.79,71.25,688.1448,0.1179,0.016,0.7768,1
Nagpur District,Kuhi,2021,-0.0459,112.7,99.98,85.29,603.2727,0.1071,0.0155,0.8872,1
Nagpur District,Kuhi,2022,-0.0525,115.29,101.17,86.36,622.8706,0.1031,0.0152,0.8775,1
Nagpur District,Kuhi,2023,-0.0237,105.87,97.87,85.6,739.9515,0.1003,0.0145,0.9244,1
Nagpur District,Kuhi,2024,0.0304,99.42,102.1,101.01,788.2905,0.095,0.0134,1.027,0
Nagpur District,Mauda,2010,-0.1255,126.14,99.42,79.45,816.3408,0.0727,0.0121,0.7882,1
Nagpur District,Mauda,2011,-0.0286,103.82,97.77,98.45,855.33,0.0849,0.0118,0.9417,1
Nagpur District,Mauda,2012,-0.0286,103.82,97.77,98.45,855.33,0.0849,0.0118,0.9417,1
Nagpur District,Mauda,2013,-0.0465,116.83,106.03,89.39,785.5783,0.0957,0.0138,0.9075,2
Nagpur District,Mauda,2014,-0.0525,117.6,105.67,88.87,806.6534,0.0937,0.0135,0.8986,2
Nagpur District,Mauda,2015,0.0477,134.52,146.01,141.33,266.4188,0.1338,0.0207,1.0855,2
Nagpur District,Mauda,2016,-0.0271,120.15,111.13,99.33,481.2198,0.1095,0.0171,0.9249,2
Nagpur District,Mauda,2017,-0.0395,96.11,85.39,79.85,972.6006,0.075,0.0121,0.8885,1
Nagpur District,Mauda,2018,0.0289,94.37,96.27,86.39,809.6643,0.0885,0.0135,1.0201,0
Nagpur District,Mauda,2019,0.0261,94.21,94.62,82.33,872.6552,0.0829,0.013,1.0043,0
Nagpur District,Mauda,2020,-0.0485,109.37,97.09,83.14,958.1729,0.0819,0.0124,0.8877,1
Nagpur District,Mauda,2021,-0.0324,107.61,98.24,84.98,970.0846,0.0828,0.0125,0.9129,1
Nagpur District,Mauda,2022,-0.077,104.6,89.46,84.25,766.6347,0.0934,0.0145,0.8553,1
Nagpur District,Mauda,2023,0.0261,94.21,94.62,82.33,872.6552,0.0829,0.013,1.0043,0
Nagpur District,Mauda,2024,-0.001,89.27,86.22,83.03,985.9077,0.0808,0.0132,0.9658,1
Nagpur District,Nagpur,2010,0.029,92.14,96.38,91.45,941.1518,0.0598,0.0123,1.046,1
Nagpur District,Nagpur,2011,0.0221,106.8,110.3,116.87,667.1013,0.072,0.0138,1.0328,2
Nagpur District,Nagpur,2012,-0.0833,108.54,94.16,86.35,1700.2103,0.0451,0.0083,0.8675,1
Nagpur District,Nagpur,2013,-0.0276,124.07,117.23,107.95,941.0577,0.059,0.0105,0.9449,2
Nagpur District,Nagpur,2014,-0.0654,111.28,98.67,94.66,1710.1136,0.0443,0.0085,0.8867,1
Nagpur District,Nagpur,2015,-0.0279,126.72,119.1,123.82,1037.1186,0.0585,0.0104,0.9399,2
Nagpur District,Nagpur,2016,-0.0408,116.93,108.58,106.1,1443.1638,0.0486,0.0086,0.9286,2
Nagpur District,Nagpur,2017,-0.0062,102.7,98.57,96.32,2287.0094,0.0378,0.0073,0.9598,1
Nagpur District,Nagpur,2018,0.0041,91.9,92.69,112.75,1337.8276,0.0463,0.0089,1.0086,1
Nagpur District,Nagpur,2019,-0.0072,88.17,84.12,85.3,1859.5202,0.042,0.0082,0.954,1
Nagpur District,Nagpur,2020,0.0006,90.68,88.83,86.89,2419.6703,0.0354,0.0075,0.9796,1
Nagpur District,Nagpur,2021,0.0024,86.63,84.68,83.17,1988.7794,0.0424,0.0088,0.9775,1
Nagpur District,Nagpur,2022,-0.0089,82.85,79.54,81.33,1599.3591,0.0435,0.0093,0.96,1
Nagpur District,Nagpur,2023,0.0029,88.65,86.56,91.1,1886.409,0.0413,0.0087,0.9764,1
Nagpur District,Nagpur,2024,0.0287,88.52,90.74,99.18,1568.0035,0.0444,0.0093,1.025,1
Nagpur District,Parseoni,2010,0.0423,109.91,116.14,120.26,590.9313,0.1171,0.0149,1.0567,0
Nagpur District,Parseoni,2011,-0.0597,117.61,104.78,98.51,591.6956,0.1213,0.0151,0.8909,2
Nagpur District,Parseoni,2012,-0.057,121.79,108.22,98.76,621.2724,0.1098,0.0135,0.8886,2
Nagpur District,Parseoni,2013,-0.0835,93.74,79.39,55.2,612.6612,0.1202,0.02,0.8469,1
Nagpur District,Parseoni,2014,-0.0267,104.01,101.84,95.29,467.1186,0.1184,0.0137,0.9792,0
Nagpur District,Parseoni,2015,-0.0269,105.01,102.65,96.62,467.0065,0.1185,0.0137,0.9775,0
Nagpur District,Parseoni,2016,0.0637,102.22,110.9,113.37,695.9421,0.1025,0.0157,1.085,0
Nagpur District,Parseoni,2017,-0.0614,121.23,106.3,86.7,720.4578,0.1043,0.0155,0.8769,2
Nagpur District,Parseoni,2018,0.0591,75.5,80.4,73.1,624.7373,0.1193,0.0203,1.065,0
Nagpur District,Parseoni,2019,0.0599,74.97,79.77,72.39,630.8018,0.1176,0.0194,1.064,0
Nagpur District,Parseoni,2020,0.0488,93.85,98.25,92.61,795.3148,0.12,0.0179,1.047,0
Nagpur District,Parseoni,2021,-0.0152,107.56,99.43,86.89,690.0956,0.1207,0.0167,0.9244,0
Nagpur District,Parseoni,2022,0.0059,98.85,95.32,86.62,678.098,0.1239,0.0165,0.9642,0
Nagpur District,Parseoni,2023,0.0591,75.5,80.4,73.1,624.7373,0.1193,0.0203,1.065,0
Nagpur District,Parseoni,2024,-0.0318,109.71,102.08,99.3,590.7645,0.1383,0.0173,0.9304,0
Nagpur District,Ramtek,2010,0.0066,120.13,121.01,122.76,627.5834,0.0934,0.0132,1.0073,2
Nagpur District,Ramtek,2011,-0.0317,121.38,112.08,99.34,972.9741,0.0763,0.0107,0.9234,2
Nagpur District,Ramtek,2012,-0.072,126.77,110.01,86.98,970.2896,0.0751,0.0101,0.8678,2
Nagpur District,Ramtek,2013,-0.0434,122.35,112.12,107.09,713.9484,0.0897,0.0125,0.9164,2
Nagpur District,Ramtek,2014,-0.0699,154.9,134.35,119.55,592.771,0.1007,0.0142,0.8673,2
Nagpur District,Ramtek,2015,-0.0143,132.42,127.65,124.71,510.9389,0.0985,0.014,0.964,2
Nagpur District,Ramtek,2016,-0.0819,167.97,141.69,122.3,695.6993,0.0804,0.0109,0.8436,2
Nagpur District,Ramtek,2017,-0.0692,149.06,129.53,110.03,712.7791,0.0861,0.0116,0.869,2
Nagpur District,Ramtek,2018,0.0422,102.06,105.06,95.82,913.6526,0.0792,0.011,1.0294,0
Nagpur District,Ramtek,2019,-0.0317,121.38,112.08,99.34,972.9741,0.0763,0.0107,0.9234,2
Nagpur District,Ramtek,2020,-0.0923,137.45,113.26,97.0,666.6277,0.0883,0.0125,0.824,2
Nagpur District,Ramtek,2021,-0.0923,137.45,113.26,97.0,666.6277,0.0883,0.0125,0.824,2
Nagpur District,Ramtek,2022,-0.0489,117.69,105.29,97.74,853.8518,0.0814,0.0117,0.8947,2
Nagpur District,Ramtek,2023,-0.0624,109.89,95.29,93.04,922.5719,0.0901,0.0126,0.8671,1
Nandurbar District,Akkalkuwa,2010,-0.0122,117.36,111.89,95.27,565.5471,0.1106,0.0143,0.9534,2
Nandurbar District,Akkalkuwa,2011,-0.0378,118.6,110.02,106.08,412.9457,0.121,0.0189,0.9276,2
Nandurbar District,Akkalkuwa,2012,-0.0321,129.41,121.18,114.24,399.6415,0.1204,0.0158,0.9364,2
Nandurbar District,Akkalkuwa,2013,0.0455,82.68,82.25,87.28,884.467,0.086,0.0117,0.9948,0
Nandurbar District,Akkalkuwa,2014,0.0562,102.64,110.74,114.4,511.3939,0.1044,0.0144,1.0788,0
Nandurbar District,Akkalkuwa,2015,0.0295,105.09,107.81,110.17,615.4961,0.0988,0.0136,1.0259,0
Nandurbar District,Akkalkuwa,2016,-0.006,130.0,126.74,118.33,485.813,0.1029,0.0168,0.9749,2
Nandurbar District,Akkalkuwa,2017,0.0999,75.61,83.88,83.53,686.424,0.0985,0.0145,1.1093,0
Nandurbar District,Akkalkuwa,2018,0.0264,93.6,95.17,101.91,871.7432,0.0838,0.013,1.0168,0
Nandurbar District,Akkalkuwa,2019,0.0081,92.21,90.02,92.7,778.1162,0.0877,0.0128,0.9762,0
Nandurbar District,Akkalkuwa,2020,0.0,89.33,84.47,83.11,851.2332,0.0889,0.0125,0.9456,1
Nandurbar District,Akkalkuwa,2021,0.0985,71.2,84.59,84.71,414.7083,0.1342,0.0235,1.188,0
Nandurbar District,Akkalkuwa,2022,0.0084,108.64,107.5,111.62,985.543,0.0787,0.0127,0.9895,2
Nandurbar District,Akkalkuwa,2023,0.0908,90.1,102.25,85.41,824.1603,0.0996,0.0174,1.1348,0
Nandurbar District,Akkalkuwa,2024,0.1412,78.46,98.88,104.59,774.1229,0.0926,0.0154,1.2603,0
Nandurbar District,Akrani,2011,0.0483,114.66,122.47,121.53,829.998,0.0773,0.0128,1.0681,2
Nandurbar District,Akrani,2012,0.0343,100.37,100.84,99.63,895.3448,0.0734,0.0109,1.0047,2
Nandurbar District,Akrani,2013,0.0343,100.37,100.84,99.63,895.3448,0.0734,0.0109,1.0047,2
Nandurbar District,Akrani,2014,0.0442,112.44,115.32,109.07,1031.8164,0.0672,0.0106,1.0256,2
Nandurbar District,Akrani,2015,-0.0524,123.65,108.32,96.51,970.7375,0.0707,0.0111,0.876,2
Nandurbar District,Akrani,2016,-0.0436,138.51,124.37,105.59,1264.352,0.0647,0.0103,0.8979,2
Nandurbar District,Akrani,2017,-0.0433,115.86,102.9,92.14,1301.9041,0.0602,0.0096,0.8882,1
Nandurbar District,Akrani,2018,0.0114,108.24,105.17,96.69,1073.7547,0.0641,0.0103,0.9716,2
Nandurbar District,Akrani,2019,-0.1497,144.23,107.94,97.22,818.9524,0.0711,0.0125,0.7484,2
Nandurbar District,Akrani,2020,-0.0078,111.88,106.2,101.03,978.3294,0.0777,0.0116,0.9492,2
Nandurbar District,Akrani,2021,-0.0248,120.19,110.07,103.11,1347.0006,0.0609,0.0098,0.9158,2
Nandurbar District,Akrani,2022,-0.0248,120.19,110.07,103.11,1347.0006,0.0609,0.0098,0.9158,2
Nandurbar District,Akrani,2023,0.0008,112.99,106.38,99.85,1169.8078,0.0597,0.0104,0.9416,2
Nandurbar District,Akrani,2024,0.0008,112.99,106.38,99.85,1169.8078,0.0597,0.0104,0.9416,2
Nandurbar District,Navapur,2013,-0.0259,142.91,134.49,116.21,655.4591,0.0778,0.0132,0.9411,2
Nandurbar District,Navapur,2015,0.0562,115.03,124.04,127.71,664.4552,0.0778,0.0121,1.0784,2
Nandurbar District,Navapur,2016,0.0088,112.89,111.97,110.27,904.7501,0.0788,0.0111,0.9918,2
Nandurbar District,Navapur,2017,-0.0251,107.81,99.62,91.51,1391.3663,0.0543,0.009,0.9241,1
Nandurbar District,Navapur,2018,-0.0471,119.4,105.54,95.15,1192.1044,0.0569,0.0099,0.8839,1
Nandurbar District,Navapur,2019,0.0529,109.63,117.08,120.15,682.8919,0.0858,0.0121,1.068,2
Nandurbar District,Navapur,2020,0.0088,112.87,111.95,110.24,896.1292,0.0789,0.0111,0.9918,2
Nandurbar District,Navapur,2023,-0.0668,108.16,92.82,84.28,501.2483,0.0941,0.014,0.8582,1
Nandurbar District,Navapur,2024,-0.0216,112.24,103.46,97.67,1376.082,0.0533,0.0093,0.9218,1
Nandurbar District,Shahada,2010,-0.0404,117.8,110.79,115.14,760.7595,0.1077,0.0132,0.9405,2
Nandurbar District,Shahada,2011,-0.0453,125.67,114.04,97.6,703.3737,0.1134,0.0151,0.9074,2
Nandurbar District,Shahada,2012,0.0145,102.39,104.65,108.49,580.1664,0.1126,0.0151,1.0221,0
Nandurbar District,Shahada,2013,0.1346,91.65,111.12,116.3,721.0215,0.1087,0.0135,1.2124,0
Nandurbar District,Shahada,2014,0.1346,91.65,111.12,116.3,721.0215,0.1087,0.0135,1.2124,0
Nandurbar District,Shahada,2015,0.1346,91.65,111.12,116.3,721.0215,0.1087,0.0135,1.2124,0
Nandurbar District,Shahada,2016,-0.0658,87.66,79.57,86.78,1054.6326,0.0986,0.0124,0.9077,1
Nandurbar District,Shahada,2017,-0.027,80.54,74.56,79.48,955.3578,0.1123,0.0147,0.9257,1
Nandurbar District,Shahada,2018,-0.0417,83.64,75.55,79.5,936.5715,0.1089,0.0138,0.9033,1
Nandurbar District,Shahada,2019,0.0339,89.26,92.52,98.39,841.6622,0.1017,0.0149,1.0365,0
Nandurbar District,Shahada,2020,0.0327,84.61,86.91,85.29,741.2114,0.1065,0.0147,1.0272,0
Nandurbar District,Shahada,2021,0.0495,94.87,101.2,102.3,958.1647,0.087,0.0107,1.0667,0
Nandurbar District,Shahada,2022,-0.0637,109.58,94.75,94.28,1307.8808,0.0767,0.0099,0.8646,1
Nandurbar District,Shahada,2023,-0.004,99.12,95.13,89.3,1230.9608,0.088,0.0131,0.9598,1
Nandurbar District,Shahada,2024,-0.005,98.07,95.85,102.76,1045.2687,0.0834,0.011,0.9774,1
Nandurbar District,Taloda,2010,0.0057,96.1,95.04,91.23,592.0551,0.1244,0.0206,0.989,0
Nandurbar District,Taloda,2011,0.0236,91.28,93.83,88.84,456.6831,0.1482,0.0211,1.0279,0
Nandurbar District,Taloda,2012,0.0941,87.34,100.94,103.83,470.7391,0.1364,0.0191,1.1558,0
Nandurbar District,Taloda,2013,0.0941,87.34,100.94,103.83,470.7391,0.1364,0.0191,1.1558,0
Nandurbar District,Taloda,2014,0.2237,70.45,99.16,104.53,597.3391,0.1335,0.0201,1.4075,0
Nandurbar District,Taloda,2015,0.2144,73.07,101.9,107.53,581.1801,0.1357,0.0184,1.3946,0
Nandurbar District,Taloda,2016,-0.0498,110.67,97.59,98.05,929.2089,0.0941,0.0134,0.8818,1
Nandurbar District,Taloda,2017,-0.0008,90.22,85.03,77.29,740.8915,0.115,0.0144,0.9425,0
Nandurbar District,Taloda,2018,0.1571,77.38,98.61,104.33,616.2649,0.1176,0.0179,1.2743,0
Nandurbar District,Taloda,2019,0.0825,79.1,86.13,83.09,761.454,0.118,0.0152,1.0889,0
Nandurbar District,Taloda,2020,-0.0142,104.34,94.67,92.57,1178.3698,0.0989,0.0116,0.9074,1
Nandurbar District,Taloda,2021,0.1583,74.19,95.28,97.42,669.4079,0.1343,0.0226,1.2844,0
Nandurbar District,Taloda,2022,0.071,92.69,100.79,98.54,1134.9708,0.091,0.0143,1.0874,0
Nandurbar District,Taloda,2023,0.0652,84.33,90.48,91.43,1042.8626,0.1044,0.0128,1.073,0
Nandurbar District,Taloda,2024,0.0618,84.33,90.21,93.93,845.9045,0.1128,0.0136,1.0697,0
Nashik District,Baglan,2010,0.0241,113.25,117.38,116.63,499.2173,0.0841,0.0149,1.0365,2
Nashik District,Baglan,2011,-0.0727,141.9,122.87,106.99,1048.297,0.0599,0.0104,0.8659,2
Nashik District,Baglan,2012,0.025,112.73,117.08,116.74,513.3209,0.0837,0.0149,1.0386,2
Nashik District,Baglan,2013,0.025,112.73,117.08,116.74,513.3209,0.0837,0.0149,1.0386,2
Nashik District,Baglan,2014,0.007,102.59,100.78,101.41,1022.0221,0.0606,0.0102,0.9824,1
Nashik District,Baglan,2015,0.007,102.59,100.78,101.41,1022.0221,0.0606,0.0102,0.9824,1
Nashik District,Baglan,2016,-0.1187,128.32,102.17,79.33,528.4066,0.0886,0.0151,0.7962,1
Nashik District,Baglan,2017,0.0135,104.3,103.9,103.02,1094.1968,0.0587,0.0102,0.9962,2
Nashik District,Baglan,2018,-0.0641,116.98,100.94,96.51,1064.0569,0.061,0.0106,0.8628,1
Nashik District,Baglan,2019,-0.1141,143.13,114.34,102.14,1074.6095,0.061,0.0104,0.7989,2
Nashik District,Baglan,2020,-0.0413,117.96,105.4,95.94,1446.9169,0.0541,0.0088,0.8936,1
Nashik District,Baglan,2021,-0.0185,110.43,103.67,91.18,1202.1955,0.0591,0.0103,0.9388,1
Nashik District,Baglan,2022,-0.0328,107.49,99.5,89.58,1214.942,0.0631,0.0115,0.9257,1
Nashik District,Baglan,2023,-0.0363,105.79,97.57,88.38,1229.2306,0.0676,0.012,0.9222,1
Nashik District,Baglan,2024,-0.0416,105.05,96.18,88.64,1134.8614,0.0651,0.0109,0.9156,1
Nashik District,Chandwad,2010,-0.0019,109.48,103.61,99.06,1139.5294,0.0634,0.0094,0.9464,2
Nashik District,Chandwad,2011,-0.1044,125.31,102.65,86.63,763.0015,0.0686,0.0115,0.8192,1
Nashik District,Chandwad,2012,-0.0677,128.68,112.04,103.14,1020.7862,0.0655,0.0106,0.8707,2
Nashik District,Chandwad,2013,-0.0152,116.73,111.69,106.38,929.2756,0.0648,0.0105,0.9568,2
Nashik District,Chandwad,2014,-0.0152,116.73,111.69,106.38,929.2756,0.0648,0.0105,0.9568,2
Nashik District,Chandwad,2015,-0.0677,128.65,112.01,103.11,1020.5896,0.0655,0.0106,0.8707,2
Nashik District,Chandwad,2016,-0.1318,120.61,94.56,72.45,621.3132,0.0767,0.0128,0.784,1
Nashik District,Chandwad,2017,-0.0632,134.5,116.96,107.41,1345.4263,0.062,0.0099,0.8696,2
Nashik District,Chandwad,2018,-0.015,110.75,103.95,94.72,945.7984,0.0647,0.0104,0.9386,1
Nashik District,Chandwad,2019,-0.1042,146.39,119.8,100.86,951.1252,0.0603,0.0113,0.8184,2
Nashik District,Chandwad,2020,-0.0791,137.47,116.43,103.01,1311.2744,0.0567,0.0094,0.847,2
Nashik District,Chandwad,2021,-0.0688,130.42,112.57,109.52,1096.8116,0.0585,0.0103,0.8631,2
Nashik District,Chandwad,2022,-0.0444,120.65,108.74,95.83,1143.6918,0.0607,0.0102,0.9013,2
Nashik District,Chandwad,2023,-0.0444,120.65,108.74,95.83,1143.6918,0.0607,0.0102,0.9013,2
Nashik District,Chandwad,2024,-0.0452,111.71,100.45,88.49,1111.7659,0.062,0.0097,0.8992,1
Nashik District,Deola,2010,-0.0344,124.05,116.17,118.37,963.5082,0.0718,0.0111,0.9364,2
Nashik District,Deola,2011,-0.0793,136.05,116.53,104.66,937.4077,0.0726,0.0119,0.8565,2
Nashik District,Deola,2012,-0.0793,136.05,116.53,104.66,937.4077,0.0726,0.0119,0.8565,2
Nashik District,Deola,2013,-0.0029,107.36,105.98,106.13,860.3035,0.0763,0.011,0.9872,2
Nashik District,Deola,2014,-0.0029,107.36,105.98,106.13,860.3035,0.0763,0.011,0.9872,2
Nashik District,Deola,2015,-0.0041,109.1,107.55,107.42,868.8027,0.0759,0.011,0.9858,2
Nashik District,Deola,2016,-0.1257,114.56,90.21,69.27,539.4156,0.1061,0.0157,0.7875,1
Nashik District,Deola,2017,-0.0062,96.86,91.49,86.58,1212.4882,0.0724,0.0111,0.9446,1
Nashik District,Deola,2018,-0.0742,108.77,93.29,75.69,761.6014,0.0859,0.0132,0.8577,1
Nashik District,Deola,2019,-0.0896,115.83,96.93,89.75,1148.2164,0.0651,0.0106,0.8368,1
Nashik District,Deola,2020,-0.0166,100.05,92.51,87.77,1327.0441,0.0587,0.01,0.9246,1
Nashik District,Deola,2021,0.013,98.44,97.36,84.91,1190.2064,0.0604,0.0112,0.989,1
Nashik District,Deola,2022,-0.0249,100.43,94.15,86.97,1069.9468,0.0704,0.0131,0.9374,1
Nashik District,Deola,2023,-0.0249,100.43,94.15,86.97,1069.1575,0.0705,0.0131,0.9374,1
Nashik District,Deola,2024,-0.0688,98.51,86.4,81.14,1044.9998,0.0631,0.011,0.8771,1
Nashik District,Dindori,2010,-0.0177,95.96,92.6,90.69,582.7394,0.0962,0.0148,0.965,0
Nashik District,Dindori,2011,-0.0177,95.96,92.6,90.69,582.7394,0.0962,0.0148,0.965,0
Nashik District,Dindori,2012,-0.051,99.34,90.11,82.64,647.7985,0.0923,0.0135,0.9071,1
Nashik District,Dindori,2013,-0.0088,99.3,96.77,92.71,515.7128,0.1048,0.0169,0.9745,0
Nashik District,Dindori,2014,-0.1132,89.75,72.43,58.75,910.1184,0.0922,0.0133,0.8071,1
Nashik District,Dindori,2015,0.1363,87.25,108.48,94.07,490.5577,0.125,0.0196,1.2433,0
Nashik District,Dindori,2016,-0.0046,93.76,88.75,86.04,1139.6351,0.0804,0.0111,0.9466,1
Nashik District,Dindori,2017,0.0004,93.34,87.42,76.48,1006.5631,0.0802,0.0112,0.9366,1
Nashik District,Dindori,2018,0.0165,86.35,84.04,88.25,779.8086,0.092,0.0125,0.9733,0
Nashik District,Dindori,2019,-0.0179,82.82,76.5,67.01,1038.8024,0.0856,0.0119,0.9238,1
Nashik District,Dindori,2020,-0.0107,91.68,85.23,70.69,1143.2136,0.0779,0.0114,0.9296,1
Nashik District,Dindori,2021,-0.0107,91.68,85.23,70.69,1143.2136,0.0779,0.0114,0.9296,1
Nashik District,Dindori,2022,0.0144,87.23,86.72,74.12,812.4138,0.097,0.0144,0.9941,0
Nashik District,Dindori,2023,-0.0108,91.74,86.11,70.46,1231.5816,0.0757,0.0111,0.9386,1
Nashik District,Dindori,2024,-0.0108,91.74,86.11,70.46,1231.5816,0.0757,0.0111,0.9386,1
Nashik District,Igatpuri,2010,0.0059,147.47,148.63,147.03,718.4693,0.0749,0.0139,1.0078,2
Nashik District,Igatpuri,2011,0.0139,147.33,150.4,149.44,689.2212,0.0779,0.0145,1.0208,2
Nashik District,Igatpuri,2012,0.0108,148.76,151.11,150.13,659.4116,0.0774,0.0149,1.0158,2
Nashik District,Igatpuri,2013,-0.052,130.99,116.36,106.57,1059.0298,0.0567,0.0098,0.8883,2
Nashik District,Igatpuri,2014,0.0111,113.07,112.51,111.3,696.9606,0.0683,0.0111,0.995,2
Nashik District,Igatpuri,2015,-0.0331,124.16,113.54,100.84,1167.3183,0.0522,0.0091,0.9144,2
Nashik District,Igatpuri,2016,-0.0207,114.25,107.62,106.3,844.571,0.0632,0.0104,0.9419,2
Nashik District,Igatpuri,2017,-0.0563,124.43,109.37,93.86,1144.3051,0.0526,0.009,0.879,2
Nashik District,Igatpuri,2018,-0.0125,99.42,92.04,81.85,1044.5487,0.0581,0.0097,0.9257,1
Nashik District,Igatpuri,2019,-0.0655,115.88,98.24,88.01,1098.6364,0.0542,0.0091,0.8478,1
Nashik District,Igatpuri,2020,-0.0594,98.46,84.25,76.38,917.8307,0.0593,0.0101,0.8557,1
Nashik District,Igatpuri,2021,-0.0763,135.87,115.83,103.37,947.4942,0.0582,0.0103,0.8525,2
Nashik District,Igatpuri,2022,-0.0207,102.45,95.87,88.04,815.9856,0.0666,0.0118,0.9357,1
Nashik District,Igatpuri,2023,-0.0274,120.68,110.72,92.84,960.2375,0.0594,0.01,0.9175,2
Nashik District,Igatpuri,2024,-0.042,107.9,97.88,94.94,852.0883,0.0595,0.0106,0.9071,1
Nashik District,Kalwan,2010,-0.0162,109.01,103.29,104.43,956.177,0.0804,0.0105,0.9476,2
Nashik District,Kalwan,2011,-0.0315,115.92,108.11,109.01,993.2998,0.0736,0.0103,0.9326,2
Nashik District,Kalwan,2012,-0.028,112.77,105.7,107.02,1006.7563,0.0737,0.0103,0.9373,2
Nashik District,Kalwan,2013,0.0207,88.11,88.05,88.03,1230.2066,0.0737,0.01,0.9993,1
Nashik District,Kalwan,2014,0.0199,88.28,88.22,88.29,1222.5988,0.0742,0.01,0.9994,1
Nashik District,Kalwan,2015,-0.0065,101.19,98.14,95.86,1048.0809,0.0755,0.0104,0.9699,1
Nashik District,Kalwan,2016,0.0533,83.34,89.74,89.78,727.3541,0.0932,0.0128,1.0768,0
Nashik District,Kalwan,2017,-0.0397,105.74,95.25,91.63,1180.6748,0.0696,0.0105,0.9008,1
Nashik District,Kalwan,2018,-0.0588,110.13,96.59,91.55,1283.6557,0.0711,0.0104,0.877,1
Nashik District,Kalwan,2019,0.0031,89.43,83.5,80.98,1127.4176,0.0751,0.0102,0.9337,1
Nashik District,Kalwan,2020,-0.0929,100.64,83.74,71.91,1342.3038,0.0732,0.01,0.8321,1
Nashik District,Kalwan,2021,0.0926,78.42,85.35,76.89,1027.6652,0.0973,0.0139,1.0883,0
Nashik District,Kalwan,2022,-0.0243,83.77,78.37,77.11,1139.8282,0.0839,0.0113,0.9355,1
Nashik District,Kalwan,2023,-0.0243,83.77,78.37,77.11,1139.8282,0.0839,0.0113,0.9355,1
Nashik District,Kalwan,2024,-0.0243,83.77,78.37,77.11,1139.8282,0.0839,0.0113,0.9355,1
Nashik District,Nandgaon,2010,-0.0049,110.11,106.71,106.2,1073.7152,0.0667,0.0114,0.9692,2
Nashik District,Nandgaon,2011,-0.0786,171.51,145.84,129.43,427.8092,0.1097,0.0197,0.8503,2
Nashik District,Nandgaon,2012,-0.1176,153.25,122.34,98.43,994.7965,0.0798,0.0116,0.7983,2
Nashik District,Nandgaon,2013,-0.0716,130.72,114.14,103.97,698.9841,0.0873,0.0125,0.8732,2
Nashik District,Nandgaon,2014,-0.0716,130.69,114.11,103.94,698.5396,0.0873,0.0125,0.8732,2
Nashik District,Nandgaon,2015,-0.0716,130.69,114.11,103.94,698.5396,0.0873,0.0125,0.8732,2
Nashik District,Nandgaon,2016,-0.0478,112.48,102.34,92.69,865.3337,0.0767,0.0112,0.9098,1
Nashik District,Nandgaon,2017,-0.0446,128.16,116.87,110.78,758.3182,0.0804,0.0117,0.9119,2
Nashik District,Nandgaon,2018,-0.0721,129.12,110.0,103.28,1287.896,0.0613,0.0093,0.852,2
Nashik District,Nandgaon,2019,-0.0237,115.31,106.91,103.48,1251.9233,0.0605,0.0096,0.9272,2
Nashik District,Nandgaon,2020,-0.0103,128.56,125.29,110.86,191.3435,0.1679,0.0285,0.9745,0
Nashik District,Nandgaon,2021,-0.0103,128.56,125.29,110.86,191.3435,0.1679,0.0285,0.9745,0
Nashik District,Nandgaon,2022,-0.0554,117.56,104.4,91.99,803.6061,0.08,0.011,0.888,2
Nashik District,Nandgaon,2023,0.0012,109.36,107.16,107.0,1047.2042,0.069,0.0116,0.9799,2
Nashik District,Nandgaon,2024,-0.0042,109.73,106.4,105.73,1085.0537,0.0661,0.0114,0.9697,2
Nashik District,Nashik,2010,-0.0029,108.9,107.38,105.15,1110.0019,0.053,0.0103,0.9861,2
Nashik District,Nashik,2011,-0.0068,108.67,106.48,103.98,1064.254,0.0563,0.0104,0.9798,2
Nashik District,Nashik,2012,-0.0025,101.72,99.93,93.27,648.35,0.0795,0.0141,0.9823,0
Nashik District,Nashik,2013,-0.0071,117.12,113.73,106.42,950.7901,0.0653,0.0108,0.9711,2
Nashik District,Nashik,2014,-0.0932,100.21,84.06,79.99,1185.4975,0.0643,0.0111,0.8389,1
Nashik District,Nashik,2015,-0.0991,118.29,98.26,87.0,1311.6409,0.0571,0.0096,0.8307,1
Nashik District,Nashik,2016,-0.1014,101.64,83.71,74.46,1721.3389,0.0478,0.0088,0.8236,1
Nashik District,Nashik,2017,0.0049,98.25,95.65,90.5,1831.8541,0.0416,0.0083,0.9736,1
Nashik District,Nashik,2018,-0.0304,90.02,83.25,83.1,1501.3739,0.0468,0.0097,0.9248,1
Nashik District,Nashik,2019,-0.0078,87.59,83.12,77.88,1879.6946,0.0424,0.0085,0.9489,1
Nashik District,Nashik,2020,-0.0118,98.39,92.48,85.52,2370.4499,0.04,0.0075,0.94,1
